N	V	V1
3714000	93306	37782
3715000	93315	37786
3716000	93329	37792
3717000	93335	37788
3718000	93352	37798
3719000	93369	37808
3720000	93371	37810
3721000	93385	37815
3722000	93418	37837
3723000	93434	37842
3724000	93451	37844
3725000	93455	37840
3726000	93469	37850
3727000	93477	37853
3728000	93484	37853
3729000	93490	37855
3730000	93504	37862
3731000	93536	37885
3732000	93546	37888
3733000	93548	37887
3734000	93561	37892
3735000	93577	37903
3736000	93590	37905
3737000	93597	37910
3738000	93605	37915
3739000	93612	37921
3740000	93624	37924
3741000	93634	37928
3742000	93637	37928
3743000	93643	37929
3744000	93669	37952
3745000	93676	37958
3746000	93680	37960
3747000	93685	37961
3748000	93696	37969
3749000	93716	37984
3750000	93748	38006
3751000	93781	38009
3752000	93794	38012
3753000	93812	38019
3754000	93821	38021
3755000	93824	38020
3756000	93839	38029
3757000	93849	38035
3758000	93866	38044
3759000	93870	38044
3760000	93875	38044
3761000	93881	38048
3762000	93897	38060
3763000	93915	38072
3764000	93933	38082
3765000	93948	38086
3766000	93954	38089
3767000	93969	38098
3768000	93984	38105
3769000	94001	38117
3770000	94013	38121
3771000	94015	38122
3772000	94020	38124
3773000	94029	38132
3774000	94031	38129
3775000	94041	38125
3776000	94050	38124
3777000	94057	38130
3778000	94070	38138
3779000	94077	38142
3780000	94084	38143
3781000	94091	38143
3782000	94121	38161
3783000	94128	38162
3784000	94137	38161
3785000	94152	38170
3786000	94160	38176
3787000	94173	38183
3788000	94187	38181
3789000	94197	38188
3790000	94203	38192
3791000	94207	38192
3792000	94219	38195
3793000	94227	38193
3794000	94247	38206
3795000	94252	38207
3796000	94266	38215
3797000	94273	38215
3798000	94275	38210
3799000	94279	38214
3800000	94282	38213
3801000	94291	38217
3802000	94303	38220
3803000	94313	38218
3804000	94324	38214
3805000	94335	38214
3806000	94345	38220
3807000	94358	38224
3808000	94376	38225
3809000	94383	38226
3810000	94396	38232
3811000	94415	38248
3812000	94423	38248
3813000	94442	38259
3814000	94452	38258
3815000	94463	38267
3816000	94476	38270
3817000	94492	38278
3818000	94498	38281
3819000	94506	38284
3820000	94517	38292
3821000	94525	38294
3822000	94537	38300
3823000	94549	38301
3824000	94564	38307
3825000	94584	38316
3826000	94596	38317
3827000	94609	38327
3828000	94624	38331
3829000	94639	38338
3830000	94656	38345
3831000	94665	38341
3832000	94673	38343
3833000	94686	38347
3834000	94696	38348
3835000	94704	38349
3836000	94725	38362
3837000	94738	38370
3838000	94755	38381
3839000	94766	38387
3840000	94779	38392
3841000	94803	38410
3842000	94808	38409
3843000	94822	38416
3844000	94844	38429
3845000	94852	38434
3846000	94864	38435
3847000	94874	38436
3848000	94888	38445
3849000	94902	38453
3850000	94912	38456
3851000	94922	38456
3852000	94933	38464
3853000	94941	38463
3854000	94946	38462
3855000	94959	38472
3856000	94970	38478
3857000	94983	38482
3858000	94994	38490
3859000	95006	38498
3860000	95019	38507
3861000	95038	38516
3862000	95046	38523
3863000	95056	38523
3864000	95070	38531
3865000	95087	38535
3866000	95090	38533
3867000	95101	38540
3868000	95117	38548
3869000	95123	38547
3870000	95135	38548
3871000	95157	38549
3872000	95172	38547
3873000	95182	38552
3874000	95187	38555
3875000	95198	38557
3876000	95202	38557
3877000	95216	38563
3878000	95221	38564
3879000	95234	38565
3880000	95247	38568
3881000	95261	38574
3882000	95266	38575
3883000	95275	38573
3884000	95286	38577
3885000	95297	38580
3886000	95303	38575
3887000	95310	38579
3888000	95319	38581
3889000	95336	38591
3890000	95339	38588
3891000	95344	38591
3892000	95349	38588
3893000	95367	38597
3894000	95391	38607
3895000	95401	38609
3896000	95422	38619
3897000	95433	38624
3898000	95453	38634
3899000	95460	38638
3900000	95479	38647
3901000	95487	38649
3902000	95495	38650
3903000	95507	38652
3904000	95520	38658
3905000	95537	38666
3906000	95543	38667
3907000	95551	38673
3908000	95559	38677
3909000	95575	38681
3910000	95586	38684
3911000	95597	38688
3912000	95607	38689
3913000	95624	38693
3914000	95635	38698
3915000	95645	38705
3916000	95653	38707
3917000	95661	38705
3918000	95665	38709
3919000	95666	38709
3920000	95689	38721
3921000	95694	38718
3922000	95699	38721
3923000	95712	38728
3924000	95727	38738
3925000	95733	38739
3926000	95744	38745
3927000	95766	38755
3928000	95774	38757
3929000	95783	38762
3930000	95791	38766
3931000	95795	38767
3932000	95809	38776
3933000	95813	38776
3934000	95825	38782
3935000	95842	38785
3936000	95858	38793
3937000	95866	38796
3938000	95879	38801
3939000	95894	38809
3940000	95907	38814
3941000	95918	38817
3942000	95928	38823
3943000	95943	38829
3944000	95974	38845
3945000	95989	38849
3946000	96002	38855
3947000	96019	38860
3948000	96038	38866
3949000	96053	38870
3950000	96063	38875
3951000	96081	38886
3952000	96097	38896
3953000	96108	38904
3954000	96118	38905
3955000	96134	38914
3956000	96163	38930
3957000	96179	38931
3958000	96192	38938
3959000	96205	38946
3960000	96216	38953
3961000	96223	38958
3962000	96234	38961
3963000	96253	38970
3964000	96268	38977
3965000	96280	38984
3966000	96303	38995
3967000	96316	39003
3968000	96333	39016
3969000	96371	39038
3970000	96385	39044
3971000	96403	39054
3972000	96418	39062
3973000	96445	39079
3974000	96459	39083
3975000	96471	39086
3976000	96490	39094
3977000	96513	39106
3978000	96521	39109
3979000	96534	39115
3980000	96551	39124
3981000	96556	39126
3982000	96565	39126
3983000	96574	39125
3984000	96592	39131
3985000	96608	39139
3986000	96624	39147
3987000	96652	39166
3988000	96670	39171
3989000	96678	39170
3990000	96692	39177
3991000	96702	39182
3992000	96719	39186
3993000	96730	39187
3994000	96749	39197
3995000	96771	39206
3996000	96799	39226
3997000	96815	39229
3998000	96826	39229
3999000	96854	39245
4000000	96913	39286
4001000	96927	39292
4002000	96939	39299
4003000	96959	39310
4004000	96969	39313
4005000	96973	39314
4006000	96993	39323
4007000	96996	39324
4008000	97012	39334
4009000	97021	39334
4010000	97033	39335
4011000	97054	39350
4012000	97063	39353
4013000	97090	39371
4014000	97127	39385
4015000	97142	39392
4016000	97164	39408
4017000	97176	39416
4018000	97202	39431
4019000	97217	39437
4020000	97233	39445
4021000	97251	39459
4022000	97261	39465
4023000	97273	39473
4024000	97276	39474
4025000	97280	39476
4026000	97282	39474
4027000	97290	39475
4028000	97304	39482
4029000	97322	39487
4030000	97335	39491
4031000	97345	39495
4032000	97361	39503
4033000	97380	39515
4034000	97396	39514
4035000	97404	39519
4036000	97417	39523
4037000	97434	39531
4038000	97445	39534
4039000	97453	39535
4040000	97464	39538
4041000	97474	39545
4042000	97480	39548
4043000	97491	39555
4044000	97501	39557
4045000	97509	39558
4046000	97516	39561
4047000	97533	39565
4048000	97552	39575
4049000	97561	39578
4050000	97583	39591
4051000	97605	39597
4052000	97617	39599
4053000	97618	39599
4054000	97629	39606
4055000	97636	39611
4056000	97643	39612
4057000	97652	39617
4058000	97660	39619
4059000	97669	39624
4060000	97681	39629
4061000	97704	39647
4062000	97732	39657
4063000	97747	39662
4064000	97763	39668
4065000	97773	39675
4066000	97784	39684
4067000	97794	39689
4068000	97813	39705
4069000	97832	39714
4070000	97838	39718
4071000	97851	39725
4072000	97862	39729
4073000	97876	39736
4074000	97884	39740
4075000	97901	39745
4076000	97930	39760
4077000	97943	39764
4078000	98000	39799
4079000	98016	39808
4080000	98026	39807
4081000	98033	39809
4082000	98054	39824
4083000	98065	39832
4084000	98085	39844
4085000	98108	39857
4086000	98115	39863
4087000	98131	39873
4088000	98141	39876
4089000	98167	39896
4090000	98187	39906
4091000	98192	39908
4092000	98201	39911
4093000	98215	39918
4094000	98223	39921
4095000	98239	39927
4096000	98258	39941
4097000	98265	39944
4098000	98279	39947
4099000	98295	39946
4100000	98312	39957
4101000	98321	39962
4102000	98332	39965
4103000	98342	39972
4104000	98356	39978
4105000	98376	39991
4106000	98412	40018
4107000	98436	40025
4108000	98442	40030
4109000	98451	40036
4110000	98460	40041
4111000	98474	40050
4112000	98499	40058
4113000	98507	40061
4114000	98526	40072
4115000	98545	40083
4116000	98554	40088
4117000	98563	40089
4118000	98575	40096
4119000	98588	40102
4120000	98597	40109
4121000	98608	40115
4122000	98613	40115
4123000	98619	40118
4124000	98631	40124
4125000	98635	40124
4126000	98648	40125
4127000	98662	40129
4128000	98676	40136
4129000	98696	40147
4130000	98715	40151
4131000	98767	40193
4132000	98779	40199
4133000	98788	40200
4134000	98802	40206
4135000	98806	40200
4136000	98817	40205
4137000	98822	40203
4138000	98844	40216
4139000	98856	40217
4140000	98872	40224
4141000	98890	40239
4142000	98892	40240
4143000	98909	40247
4144000	98918	40251
4145000	98940	40259
4146000	98956	40264
4147000	98963	40266
4148000	98992	40280
4149000	99011	40292
4150000	99034	40305
4151000	99068	40324
4152000	99089	40334
4153000	99104	40334
4154000	99139	40349
4155000	99155	40357
4156000	99161	40356
4157000	99167	40359
4158000	99177	40362
4159000	99185	40367
4160000	99209	40381
4161000	99220	40387
4162000	99228	40389
4163000	99233	40394
4164000	99245	40401
4165000	99251	40403
4166000	99280	40424
4167000	99304	40444
4168000	99326	40456
4169000	99334	40460
4170000	99355	40469
4171000	99369	40477
4172000	99376	40479
4173000	99405	40495
4174000	99421	40495
4175000	99433	40500
4176000	99442	40497
4177000	99448	40499
4178000	99458	40503
4179000	99491	40524
4180000	99525	40545
4181000	99557	40560
4182000	99573	40566
4183000	99589	40574
4184000	99607	40579
4185000	99622	40587
4186000	99636	40595
4187000	99656	40606
4188000	99659	40606
4189000	99695	40632
4190000	99724	40645
4191000	99767	40677
4192000	99792	40691
4193000	99802	40696
4194000	99823	40705
4195000	99838	40713
4196000	99850	40713
4197000	99854	40711
4198000	99859	40713
4199000	99875	40722
4200000	99888	40728
4201000	99900	40734
4202000	99906	40736
4203000	99912	40741
4204000	99934	40750
4205000	99987	40791
4206000	100005	40796
4207000	100015	40793
4208000	100019	40788
4209000	100031	40790
4210000	100051	40795
4211000	100078	40807
4212000	100090	40810
4213000	100093	40807
4214000	100112	40813
4215000	100126	40818
4216000	100135	40824
4217000	100164	40840
4218000	100183	40851
4219000	100192	40850
4220000	100213	40860
4221000	100225	40867
4222000	100232	40872
4223000	100258	40887
4224000	100275	40891
4225000	100295	40904
4226000	100305	40908
4227000	100314	40913
4228000	100315	40909
4229000	100320	40908
4230000	100336	40919
4231000	100351	40920
4232000	100367	40930
4233000	100376	40936
4234000	100396	40943
4235000	100414	40950
4236000	100422	40956
4237000	100447	40964
4238000	100457	40964
4239000	100462	40965
4240000	100465	40964
4241000	100478	40966
4242000	100494	40972
4243000	100505	40977
4244000	100530	40983
4245000	100537	40986
4246000	100556	40996
4247000	100570	40997
4248000	100588	41005
4249000	100611	41013
4250000	100634	41022
4251000	100643	41021
4252000	100652	41027
4253000	100655	41025
4254000	100655	41025
4255000	100677	41039
4256000	100714	41069
4257000	100721	41070
4258000	100728	41069
4259000	100749	41083
4260000	100787	41104
4261000	100793	41103
4262000	100801	41104
4263000	100825	41119
4264000	100832	41118
4265000	100846	41124
4266000	100850	41124
4267000	100863	41132
4268000	100881	41141
4269000	100895	41147
4270000	100932	41181
4271000	100935	41179
4272000	100952	41186
4273000	100960	41188
4274000	100968	41192
4275000	100987	41204
4276000	101007	41218
4277000	101014	41220
4278000	101029	41227
4279000	101042	41230
4280000	101061	41242
4281000	101080	41250
4282000	101103	41251
4283000	101110	41252
4284000	101118	41258
4285000	101131	41267
4286000	101158	41285
4287000	101180	41292
4288000	101191	41293
4289000	101203	41297
4290000	101215	41302
4291000	101220	41304
4292000	101224	41306
4293000	101235	41311
4294000	101256	41324
4295000	101263	41329
4296000	101276	41334
4297000	101283	41336
4298000	101293	41343
4299000	101300	41344
4300000	101306	41346
4301000	101310	41347
4302000	101321	41349
4303000	101342	41361
4304000	101354	41362
4305000	101363	41365
4306000	101369	41364
4307000	101382	41365
4308000	101389	41362
4309000	101402	41373
4310000	101411	41377
4311000	101418	41375
4312000	101428	41383
4313000	101448	41393
4314000	101478	41413
4315000	101494	41422
4316000	101507	41429
4317000	101521	41434
4318000	101533	41439
4319000	101545	41439
4320000	101569	41454
4321000	101584	41459
4322000	101591	41462
4323000	101606	41467
4324000	101613	41469
4325000	101623	41476
4326000	101636	41481
4327000	101651	41491
4328000	101668	41500
4329000	101682	41508
4330000	101689	41504
4331000	101708	41518
4332000	101727	41529
4333000	101748	41545
4334000	101767	41555
4335000	101781	41563
4336000	101788	41562
4337000	101800	41565
4338000	101806	41566
4339000	101813	41565
4340000	101823	41570
4341000	101837	41576
4342000	101847	41584
4343000	101851	41587
4344000	101864	41595
4345000	101880	41595
4346000	101901	41606
4347000	101912	41611
4348000	101917	41615
4349000	101920	41616
4350000	101921	41614
4351000	101935	41623
4352000	101952	41633
4353000	101976	41648
4354000	101992	41651
4355000	102001	41651
4356000	102015	41657
4357000	102026	41663
4358000	102035	41666
4359000	102053	41674
4360000	102070	41682
4361000	102076	41683
4362000	102085	41688
4363000	102091	41683
4364000	102095	41683
4365000	102104	41687
4366000	102117	41692
4367000	102133	41699
4368000	102151	41706
4369000	102175	41719
4370000	102229	41736
4371000	102308	41785
4372000	102369	41814
4373000	102407	41832
4374000	102439	41843
4375000	102443	41844
4376000	102458	41849
4377000	102488	41869
4378000	102514	41878
4379000	102531	41883
4380000	102552	41891
4381000	102570	41899
4382000	102580	41899
4383000	102601	41910
4384000	102612	41920
4385000	102624	41924
4386000	102633	41918
4387000	102645	41923
4388000	102659	41932
4389000	102684	41948
4390000	102734	41971
4391000	102772	41992
4392000	102806	42011
4393000	102843	42024
4394000	102872	42039
4395000	102886	42047
4396000	102904	42058
4397000	102912	42061
4398000	102914	42058
4399000	102936	42073
4400000	102950	42077
4401000	102957	42077
4402000	102970	42083
4403000	102983	42088
4404000	102986	42089
4405000	102997	42094
4406000	103006	42100
4407000	103030	42107
4408000	103060	42129
4409000	103098	42156
4410000	103168	42190
4411000	103230	42219
4412000	103283	42247
4413000	103312	42249
4414000	103340	42261
4415000	103345	42265
4416000	103353	42270
4417000	103368	42277
4418000	103385	42286
4419000	103392	42287
4420000	103415	42305
4421000	103420	42303
4422000	103432	42311
4423000	103448	42321
4424000	103453	42322
4425000	103461	42325
4426000	103478	42334
4427000	103485	42334
4428000	103517	42350
4429000	103545	42352
4430000	103583	42371
4431000	103617	42387
4432000	103642	42392
4433000	103657	42392
4434000	103670	42395
4435000	103677	42398
4436000	103682	42402
4437000	103687	42398
4438000	103698	42404
4439000	103712	42408
4440000	103727	42413
4441000	103743	42415
4442000	103749	42415
4443000	103761	42422
4444000	103774	42427
4445000	103789	42432
4446000	103805	42439
4447000	103822	42451
4448000	103844	42451
4449000	103870	42458
4450000	103920	42480
4451000	103962	42485
4452000	103999	42501
4453000	104011	42504
4454000	104023	42503
4455000	104033	42493
4456000	104060	42510
4457000	104078	42517
4458000	104100	42529
4459000	104105	42532
4460000	104120	42537
4461000	104137	42546
4462000	104145	42549
4463000	104162	42560
4464000	104184	42572
4465000	104197	42576
4466000	104216	42584
4467000	104237	42598
4468000	104280	42619
4469000	104311	42628
4470000	104356	42634
4471000	104390	42654
4472000	104406	42656
4473000	104419	42662
4474000	104425	42664
4475000	104433	42667
4476000	104436	42667
4477000	104444	42669
4478000	104451	42669
4479000	104461	42675
4480000	104467	42674
4481000	104477	42678
4482000	104490	42683
4483000	104511	42691
4484000	104528	42700
4485000	104542	42707
4486000	104562	42722
4487000	104576	42729
4488000	104609	42736
4489000	104654	42755
4490000	104693	42777
4491000	104727	42786
4492000	104758	42799
4493000	104768	42798
4494000	104796	42820
4495000	104813	42824
4496000	104832	42840
4497000	104850	42853
4498000	104866	42864
4499000	104874	42860
4500000	104884	42864
4501000	104899	42870
4502000	104911	42878
4503000	104925	42884
4504000	104958	42904
4505000	104978	42913
4506000	105010	42933
4507000	105052	42940
4508000	105094	42948
4509000	105115	42949
4510000	105140	42959
4511000	105165	42971
4512000	105187	42977
4513000	105203	42986
4514000	105214	42991
4515000	105224	42996
4516000	105227	42996
4517000	105234	43002
4518000	105249	43007
4519000	105280	43028
4520000	105292	43033
4521000	105305	43041
4522000	105311	43043
4523000	105324	43046
4524000	105334	43050
4525000	105359	43067
4526000	105384	43085
4527000	105417	43098
4528000	105441	43111
4529000	105463	43117
4530000	105496	43129
4531000	105516	43134
4532000	105529	43137
4533000	105544	43143
4534000	105557	43150
4535000	105577	43162
4536000	105581	43163
4537000	105587	43163
4538000	105588	43161
4539000	105604	43169
4540000	105609	43170
4541000	105624	43178
4542000	105638	43180
4543000	105653	43188
4544000	105668	43192
4545000	105677	43193
4546000	105712	43207
4547000	105745	43225
4548000	105761	43228
4549000	105785	43231
4550000	105795	43237
4551000	105804	43243
4552000	105810	43244
4553000	105828	43247
4554000	105853	43262
4555000	105870	43265
4556000	105878	43268
4557000	105883	43272
4558000	105892	43277
4559000	105898	43279
4560000	105913	43286
4561000	105929	43286
4562000	105936	43287
4563000	105948	43294
4564000	105981	43308
4565000	106013	43326
4566000	106052	43347
4567000	106087	43366
4568000	106108	43368
4569000	106132	43388
4570000	106147	43391
4571000	106155	43392
4572000	106173	43406
4573000	106180	43409
4574000	106182	43408
4575000	106189	43411
4576000	106193	43410
4577000	106197	43409
4578000	106206	43412
4579000	106217	43418
4580000	106234	43427
4581000	106246	43432
4582000	106268	43442
4583000	106284	43450
4584000	106314	43463
4585000	106347	43484
4586000	106375	43498
4587000	106388	43496
4588000	106401	43501
4589000	106410	43506
4590000	106426	43513
4591000	106439	43518
4592000	106458	43519
4593000	106467	43524
4594000	106480	43531
4595000	106494	43532
4596000	106499	43528
4597000	106509	43534
4598000	106520	43536
4599000	106536	43545
4600000	106552	43555
4601000	106558	43554
4602000	106586	43570
4603000	106625	43593
4604000	106666	43612
4605000	106688	43624
4606000	106710	43629
4607000	106727	43630
4608000	106731	43631
4609000	106740	43637
4610000	106745	43640
4611000	106758	43646
4612000	106772	43655
4613000	106786	43661
4614000	106813	43675
4615000	106829	43682
4616000	106836	43685
4617000	106853	43696
4618000	106874	43708
4619000	106900	43720
4620000	106913	43723
4621000	106932	43734
4622000	106965	43749
4623000	107013	43778
4624000	107034	43791
4625000	107075	43816
4626000	107092	43828
4627000	107096	43832
4628000	107100	43831
4629000	107114	43835
4630000	107121	43836
4631000	107126	43835
4632000	107147	43846
4633000	107165	43856
4634000	107179	43863
4635000	107192	43861
4636000	107203	43864
4637000	107210	43866
4638000	107218	43871
4639000	107232	43873
4640000	107255	43884
4641000	107283	43890
4642000	107304	43898
4643000	107340	43916
4644000	107369	43926
4645000	107389	43932
4646000	107392	43932
4647000	107403	43935
4648000	107411	43935
4649000	107426	43947
4650000	107435	43953
4651000	107453	43965
4652000	107482	43983
4653000	107496	43992
4654000	107503	43990
4655000	107511	43994
4656000	107525	44004
4657000	107533	44006
4658000	107556	44018
4659000	107581	44036
4660000	107616	44054
4661000	107656	44081
4662000	107685	44090
4663000	107709	44104
4664000	107726	44103
4665000	107732	44102
4666000	107735	44103
4667000	107760	44118
4668000	107769	44116
4669000	107782	44123
4670000	107799	44128
4671000	107814	44136
4672000	107830	44143
4673000	107836	44144
4674000	107849	44152
4675000	107869	44165
4676000	107902	44177
4677000	107917	44180
4678000	107931	44185
4679000	107959	44195
4680000	107991	44209
4681000	108021	44224
4682000	108054	44239
4683000	108077	44257
4684000	108087	44262
4685000	108097	44267
4686000	108117	44280
4687000	108133	44287
4688000	108147	44294
4689000	108158	44302
4690000	108189	44325
4691000	108199	44324
4692000	108212	44326
4693000	108233	44342
4694000	108251	44350
4695000	108257	44347
4696000	108274	44352
4697000	108309	44363
4698000	108339	44376
4699000	108368	44387
4700000	108382	44396
4701000	108414	44411
4702000	108428	44421
4703000	108439	44422
4704000	108451	44429
4705000	108460	44435
4706000	108468	44436
4707000	108483	44442
4708000	108509	44459
4709000	108524	44466
4710000	108533	44463
4711000	108543	44471
4712000	108546	44473
4713000	108553	44474
4714000	108563	44479
4715000	108566	44476
4716000	108572	44476
4717000	108598	44490
4718000	108644	44525
4719000	108670	44531
4720000	108704	44543
4721000	108720	44541
4722000	108728	44542
4723000	108742	44549
4724000	108768	44563
4725000	108778	44564
4726000	108784	44567
4727000	108802	44581
4728000	108822	44587
4729000	108837	44598
4730000	108845	44600
4731000	108853	44603
4732000	108858	44607
4733000	108871	44616
4734000	108896	44631
4735000	108921	44641
4736000	108953	44650
4737000	108979	44654
4738000	109005	44659
4739000	109033	44667
4740000	109048	44673
4741000	109055	44677
4742000	109068	44686
4743000	109079	44689
4744000	109086	44689
4745000	109098	44696
4746000	109118	44702
4747000	109121	44701
4748000	109127	44699
4749000	109136	44701
4750000	109152	44709
4751000	109165	44716
4752000	109185	44726
4753000	109203	44737
4754000	109220	44747
4755000	109232	44749
4756000	109247	44747
4757000	109268	44752
4758000	109300	44758
4759000	109319	44770
4760000	109328	44776
4761000	109336	44778
4762000	109351	44782
4763000	109361	44787
4764000	109377	44797
4765000	109391	44804
4766000	109410	44822
4767000	109420	44828
4768000	109429	44833
4769000	109435	44837
4770000	109440	44836
4771000	109459	44846
4772000	109473	44852
4773000	109499	44874
4774000	109519	44882
4775000	109548	44894
4776000	109560	44898
4777000	109583	44909
4778000	109597	44906
4779000	109619	44911
4780000	109623	44909
4781000	109628	44908
4782000	109636	44910
4783000	109654	44918
4784000	109672	44931
4785000	109689	44940
4786000	109698	44942
4787000	109712	44944
4788000	109728	44953
4789000	109740	44959
4790000	109771	44979
4791000	109790	44989
4792000	109815	45010
4793000	109835	45015
4794000	109863	45030
4795000	109882	45038
4796000	109897	45039
4797000	109910	45046
4798000	109930	45052
4799000	109940	45057
4800000	109952	45061
4801000	109964	45068
4802000	109977	45071
4803000	110001	45092
4804000	110020	45101
4805000	110027	45102
4806000	110042	45114
4807000	110049	45112
4808000	110062	45113
4809000	110069	45116
4810000	110080	45122
4811000	110095	45131
4812000	110110	45140
4813000	110130	45147
4814000	110179	45178
4815000	110206	45186
4816000	110219	45191
4817000	110250	45208
4818000	110262	45214
4819000	110276	45212
4820000	110299	45232
4821000	110309	45233
4822000	110334	45241
4823000	110359	45256
4824000	110367	45262
4825000	110383	45269
4826000	110394	45275
4827000	110410	45280
4828000	110426	45288
4829000	110448	45300
4830000	110482	45323
4831000	110513	45331
4832000	110539	45345
4833000	110573	45363
4834000	110591	45364
4835000	110610	45367
4836000	110626	45372
4837000	110634	45372
4838000	110637	45369
4839000	110646	45372
4840000	110656	45377
4841000	110673	45382
4842000	110692	45391
4843000	110706	45394
4844000	110717	45400
4845000	110726	45402
4846000	110732	45401
4847000	110736	45401
4848000	110749	45408
4849000	110757	45411
4850000	110770	45420
4851000	110802	45440
4852000	110839	45461
4853000	110862	45473
4854000	110871	45469
4855000	110892	45463
4856000	110911	45466
4857000	110919	45469
4858000	110933	45471
4859000	110940	45470
4860000	110959	45472
4861000	110968	45471
4862000	110989	45479
4863000	111005	45486
4864000	111016	45490
4865000	111029	45501
4866000	111050	45511
4867000	111062	45517
4868000	111086	45531
4869000	111121	45554
4870000	111140	45565
4871000	111164	45574
4872000	111185	45578
4873000	111198	45581
4874000	111225	45584
4875000	111239	45584
4876000	111250	45588
4877000	111259	45592
4878000	111266	45594
4879000	111274	45599
4880000	111292	45607
4881000	111311	45622
4882000	111331	45637
4883000	111343	45643
4884000	111352	45647
4885000	111367	45655
4886000	111383	45664
4887000	111388	45664
4888000	111416	45684
4889000	111432	45696
4890000	111452	45701
4891000	111476	45711
4892000	111510	45724
4893000	111519	45714
4894000	111532	45718
4895000	111544	45723
4896000	111550	45726
4897000	111556	45727
4898000	111564	45729
4899000	111582	45733
4900000	111599	45743
4901000	111617	45751
4902000	111623	45750
4903000	111636	45760
4904000	111642	45759
4905000	111664	45767
4906000	111692	45786
4907000	111715	45800
4908000	111721	45801
4909000	111749	45819
4910000	111772	45814
4911000	111790	45824
4912000	111805	45832
4913000	111819	45832
4914000	111831	45838
4915000	111836	45841
4916000	111845	45847
4917000	111856	45849
4918000	111906	45886
4919000	111908	45882
4920000	111922	45890
4921000	111947	45903
4922000	111958	45907
4923000	111968	45912
4924000	111985	45921
4925000	112005	45933
4926000	112020	45942
4927000	112033	45950
4928000	112056	45967
4929000	112080	45980
4930000	112103	45982
4931000	112118	45987
4932000	112134	45992
4933000	112166	46007
4934000	112174	46009
4935000	112177	46012
4936000	112183	46014
4937000	112188	46014
4938000	112198	46017
4939000	112212	46024
4940000	112227	46029
4941000	112242	46040
4942000	112254	46046
4943000	112281	46059
4944000	112297	46067
4945000	112320	46082
4946000	112332	46085
4947000	112344	46091
4948000	112382	46114
4949000	112404	46128
4950000	112419	46134
4951000	112434	46142
4952000	112455	46150
4953000	112462	46150
4954000	112487	46166
4955000	112495	46170
4956000	112514	46178
4957000	112517	46178
4958000	112523	46180
4959000	112545	46190
4960000	112563	46196
4961000	112570	46197
4962000	112584	46206
4963000	112603	46218
4964000	112621	46225
4965000	112631	46227
4966000	112647	46229
4967000	112665	46236
4968000	112702	46254
4969000	112723	46268
4970000	112750	46284
4971000	112765	46285
4972000	112779	46289
4973000	112793	46297
4974000	112800	46300
4975000	112811	46310
4976000	112832	46319
4977000	112843	46323
4978000	112864	46329
4979000	112871	46324
4980000	112892	46337
4981000	112900	46338
4982000	112911	46342
4983000	112925	46350
4984000	112933	46354
4985000	112951	46361
4986000	112975	46375
4987000	112984	46374
4988000	113006	46380
4989000	113028	46385
4990000	113044	46385
4991000	113069	46397
4992000	113075	46396
4993000	113080	46399
4994000	113099	46408
4995000	113107	46413
4996000	113124	46420
4997000	113140	46425
4998000	113146	46426
4999000	113160	46433
5000000	113171	46429
5001000	113183	46434
5002000	113202	46447
5003000	113212	46449
5004000	113231	46455
5005000	113248	46460
5006000	113269	46470
5007000	113288	46477
5008000	113318	46492
5009000	113339	46502
5010000	113356	46507
5011000	113375	46511
5012000	113409	46534
5013000	113420	46536
5014000	113435	46539
5015000	113455	46554
5016000	113481	46572
5017000	113491	46576
5018000	113496	46578
5019000	113511	46582
5020000	113516	46579
5021000	113534	46585
5022000	113545	46589
5023000	113560	46596
5024000	113567	46596
5025000	113598	46616
5026000	113624	46628
5027000	113644	46641
5028000	113652	46642
5029000	113670	46651
5030000	113696	46662
5031000	113699	46660
5032000	113713	46668
5033000	113721	46671
5034000	113744	46683
5035000	113755	46691
5036000	113762	46694
5037000	113781	46701
5038000	113789	46704
5039000	113803	46711
5040000	113810	46713
5041000	113819	46715
5042000	113828	46715
5043000	113844	46724
5044000	113864	46735
5045000	113890	46752
5046000	113905	46760
5047000	113921	46764
5048000	113946	46769
5049000	113969	46783
5050000	113980	46791
5051000	113992	46797
5052000	114004	46805
5053000	114014	46811
5054000	114028	46818
5055000	114035	46823
5056000	114052	46832
5057000	114062	46836
5058000	114088	46846
5059000	114099	46853
5060000	114114	46860
5061000	114123	46863
5062000	114136	46865
5063000	114158	46879
5064000	114175	46891
5065000	114187	46883
5066000	114217	46901
5067000	114225	46900
5068000	114247	46909
5069000	114255	46905
5070000	114271	46919
5071000	114289	46927
5072000	114301	46931
5073000	114309	46937
5074000	114322	46942
5075000	114342	46949
5076000	114357	46959
5077000	114366	46963
5078000	114370	46965
5079000	114380	46967
5080000	114394	46975
5081000	114410	46982
5082000	114417	46985
5083000	114432	46987
5084000	114455	47003
5085000	114475	47012
5086000	114500	47030
5087000	114508	47030
5088000	114525	47029
5089000	114532	47028
5090000	114547	47037
5091000	114559	47045
5092000	114569	47040
5093000	114589	47047
5094000	114599	47050
5095000	114611	47060
5096000	114622	47062
5097000	114635	47067
5098000	114642	47072
5099000	114654	47076
5100000	114667	47084
5101000	114683	47095
5102000	114709	47104
5103000	114730	47104
5104000	114747	47109
5105000	114768	47122
5106000	114779	47126
5107000	114792	47130
5108000	114803	47131
5109000	114818	47142
5110000	114827	47144
5111000	114834	47146
5112000	114846	47150
